student_id,course_id,grade
EHIST3342,EHIST52,67
EHIST3342,EHIST56,28
EHIST3342,EHIST96,62
EHIST3342,EHIST93,53
EHIST3342,EHIST59,40
EHIST3342,EHIST66,24
EHIST3342,EHIST45,82
EHIST3342,EHIST28,72
EHIST3342,EHIST43,69
EHIST3342,EHIST10,89
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
EHIST3342,EHIST53,98
EHIST3342,EHIST88,21
EHIST3342,EHIST14,80
EHIST3342,EHIST81,72
EHIST3342,EHIST55,99
EHIST3342,EHIST92,94
EHIST3342,EHIST75,100
EHIST3342,EHIST91,93
EHIST3342,EHIST98,53
EHIST3342,EHIST22,51
