student_id,course_id,grade
EHIST9586,EHIST52,100
EHIST9586,EHIST56,52
EHIST9586,EHIST96,69
EHIST9586,EHIST93,40
EHIST9586,EHIST59,76
EHIST9586,EHIST66,40
EHIST9586,EHIST45,39
EHIST9586,EHIST28,24
EHIST9586,EHIST43,78
EHIST9586,EHIST10,41
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
EHIST9586,EHIST88,20
EHIST9586,EHIST14,78
EHIST9586,EHIST81,50
EHIST9586,EHIST55,52
EHIST9586,EHIST92,94
EHIST9586,EHIST75,26
EHIST9586,EHIST91,36
EHIST9586,EHIST98,64
EHIST9586,EHIST22,29
EHIST9586,EHIST53,86
