student_id,course_id,grade
EHIST4999,EHIST52,87
EHIST4999,EHIST56,49
EHIST4999,EHIST96,65
EHIST4999,EHIST93,41
EHIST4999,EHIST59,30
EHIST4999,EHIST66,72
EHIST4999,EHIST45,26
EHIST4999,EHIST28,24
EHIST4999,EHIST43,24
EHIST4999,EHIST10,37
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
EHIST4999,EHIST88,84
EHIST4999,EHIST14,96
EHIST4999,EHIST81,49
EHIST4999,EHIST55,25
EHIST4999,EHIST92,31
EHIST4999,EHIST75,59
EHIST4999,EHIST91,29
EHIST4999,EHIST98,93
EHIST4999,EHIST22,45
EHIST4999,EHIST53,70
