student_id,course_id,grade
EHIST4509,EHIST52,96
EHIST4509,EHIST56,52
EHIST4509,EHIST96,81
EHIST4509,EHIST93,41
EHIST4509,EHIST59,86
EHIST4509,EHIST66,84
EHIST4509,EHIST45,84
EHIST4509,EHIST28,62
EHIST4509,EHIST43,35
EHIST4509,EHIST10,88
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
EHIST4509,EHIST14,51
EHIST4509,EHIST81,90
EHIST4509,EHIST55,87
EHIST4509,EHIST92,86
EHIST4509,EHIST75,27
EHIST4509,EHIST91,23
EHIST4509,EHIST98,64
EHIST4509,EHIST22,98
EHIST4509,EHIST53,89
EHIST4509,EHIST88,33
