student_id,course_id,grade
EHIST8334,EHIST52,48
EHIST8334,EHIST56,27
EHIST8334,EHIST96,38
EHIST8334,EHIST93,38
EHIST8334,EHIST59,67
EHIST8334,EHIST66,26
EHIST8334,EHIST45,46
EHIST8334,EHIST28,43
EHIST8334,EHIST43,59
EHIST8334,EHIST10,73
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
EHIST8334,EHIST88,59
EHIST8334,EHIST14,38
EHIST8334,EHIST81,31
EHIST8334,EHIST55,68
EHIST8334,EHIST92,97
EHIST8334,EHIST75,55
EHIST8334,EHIST91,26
EHIST8334,EHIST98,99
EHIST8334,EHIST22,46
EHIST8334,EHIST53,91
