student_id,course_id,grade
EHIST2068,EHIST52,100
EHIST2068,EHIST56,30
EHIST2068,EHIST96,96
EHIST2068,EHIST93,38
EHIST2068,EHIST59,100
EHIST2068,EHIST66,91
EHIST2068,EHIST45,94
EHIST2068,EHIST28,26
EHIST2068,EHIST43,92
EHIST2068,EHIST10,98
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
EHIST2068,EHIST88,56
EHIST2068,EHIST14,41
EHIST2068,EHIST81,92
EHIST2068,EHIST55,44
EHIST2068,EHIST92,56
EHIST2068,EHIST75,100
EHIST2068,EHIST91,87
EHIST2068,EHIST98,64
EHIST2068,EHIST22,41
EHIST2068,EHIST53,94
