student_id,course_id,grade
EHIST9561,EHIST52,45
EHIST9561,EHIST56,47
EHIST9561,EHIST96,70
EHIST9561,EHIST93,79
EHIST9561,EHIST59,50
EHIST9561,EHIST66,20
EHIST9561,EHIST45,74
EHIST9561,EHIST28,76
EHIST9561,EHIST43,49
EHIST9561,EHIST10,85
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
EHIST9561,EHIST98,20
EHIST9561,EHIST22,29
EHIST9561,EHIST53,97
EHIST9561,EHIST88,97
EHIST9561,EHIST14,88
EHIST9561,EHIST81,43
EHIST9561,EHIST55,58
EHIST9561,EHIST92,43
EHIST9561,EHIST75,85
EHIST9561,EHIST91,91
