student_id,course_id,grade
EHIST4149,EHIST52,32
EHIST4149,EHIST56,73
EHIST4149,EHIST96,59
EHIST4149,EHIST93,47
EHIST4149,EHIST59,61
EHIST4149,EHIST66,98
EHIST4149,EHIST45,77
EHIST4149,EHIST28,36
EHIST4149,EHIST43,74
EHIST4149,EHIST10,90
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
EHIST4149,EHIST98,72
EHIST4149,EHIST22,38
EHIST4149,EHIST53,40
EHIST4149,EHIST88,54
EHIST4149,EHIST14,60
EHIST4149,EHIST81,42
EHIST4149,EHIST55,80
EHIST4149,EHIST92,62
EHIST4149,EHIST75,88
EHIST4149,EHIST91,65
