student_id,course_id,grade
EHIST8930,EHIST52,55
EHIST8930,EHIST56,48
EHIST8930,EHIST96,43
EHIST8930,EHIST93,85
EHIST8930,EHIST59,50
EHIST8930,EHIST66,64
EHIST8930,EHIST45,49
EHIST8930,EHIST28,55
EHIST8930,EHIST43,90
EHIST8930,EHIST10,84
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
EHIST8930,EHIST92,44
EHIST8930,EHIST75,100
EHIST8930,EHIST91,27
EHIST8930,EHIST98,74
EHIST8930,EHIST22,92
EHIST8930,EHIST53,56
EHIST8930,EHIST88,39
EHIST8930,EHIST14,53
EHIST8930,EHIST81,64
EHIST8930,EHIST55,77
