student_id,course_id,grade
EHIST9345,EHIST52,27
EHIST9345,EHIST56,22
EHIST9345,EHIST96,27
EHIST9345,EHIST93,63
EHIST9345,EHIST59,93
EHIST9345,EHIST66,52
EHIST9345,EHIST45,33
EHIST9345,EHIST28,33
EHIST9345,EHIST43,72
EHIST9345,EHIST10,58
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
EHIST9345,EHIST91,33
EHIST9345,EHIST98,55
EHIST9345,EHIST22,96
EHIST9345,EHIST53,37
EHIST9345,EHIST88,45
EHIST9345,EHIST14,23
EHIST9345,EHIST81,37
EHIST9345,EHIST55,28
EHIST9345,EHIST92,20
EHIST9345,EHIST75,27
