student_id,course_id,grade
EHIST5581,EHIST52,20
EHIST5581,EHIST56,67
EHIST5581,EHIST96,20
EHIST5581,EHIST93,52
EHIST5581,EHIST59,95
EHIST5581,EHIST66,71
EHIST5581,EHIST45,21
EHIST5581,EHIST28,59
EHIST5581,EHIST43,61
EHIST5581,EHIST10,97
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
EHIST5581,EHIST14,66
EHIST5581,EHIST81,27
EHIST5581,EHIST55,24
EHIST5581,EHIST92,76
EHIST5581,EHIST75,59
EHIST5581,EHIST91,75
EHIST5581,EHIST98,69
EHIST5581,EHIST22,39
EHIST5581,EHIST53,58
EHIST5581,EHIST88,77
